District,Constituency,Polling Station,Total,Male,Female,PDF Link
YAMUNANAGAR,7-SADHAURA(SC),DHANAURA,2049,1088,961,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070012.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070013.PDF"
YAMUNANAGAR,7-SADHAURA(SC),GALORI,1035,539,496,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070001.PDF
YAMUNANAGAR,7-SADHAURA(SC),PABNI KALAN,1485,771,714,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070147.PDF"
YAMUNANAGAR,7-SADHAURA(SC),DHALAUR,911,489,422,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070130.PDF
YAMUNANAGAR,7-SADHAURA(SC),PIRTHIPUR,996,527,469,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070067.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHAMBOLI,739,419,320,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070213.PDF
YAMUNANAGAR,7-SADHAURA(SC),PANJORA,703,374,329,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070164.PDF
YAMUNANAGAR,7-SADHAURA(SC),TALAKAUR,2297,1235,1062,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070166.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MUGALWALI,1363,722,641,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070023.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070024.PDF"
YAMUNANAGAR,7-SADHAURA(SC),SIALBA,530,305,225,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070230.PDF
YAMUNANAGAR,7-SADHAURA(SC),SAFILPUR,1276,681,595,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070026.PDF
YAMUNANAGAR,7-SADHAURA(SC),MALIKPUR BANGAR,1538,815,723,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070103.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070104.PDF"
YAMUNANAGAR,7-SADHAURA(SC),RAMPUR HERIYAN,698,359,339,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070078.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHANDA KHERI,679,364,315,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070122.PDF
YAMUNANAGAR,7-SADHAURA(SC),SADHAURA NADIPAR,862,456,406,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070046.PDF
YAMUNANAGAR,7-SADHAURA(SC),AMBLI,907,492,415,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070162.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHAWANIPUR,931,497,434,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070074.PDF
YAMUNANAGAR,7-SADHAURA(SC),SHAHPUR,1106,578,528,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070121.PDF
YAMUNANAGAR,7-SADHAURA(SC),KAIL,1182,644,538,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070214.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070215.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MARWAN KHURD,1643,875,768,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070138.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070139.PDF"
YAMUNANAGAR,7-SADHAURA(SC),BHAMNAULI,525,264,261,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070072.PDF
YAMUNANAGAR,7-SADHAURA(SC),KALANPUR,716,412,304,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070229.PDF
YAMUNANAGAR,7-SADHAURA(SC),NAGLA JAGIR,1031,581,450,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070167.PDF
YAMUNANAGAR,7-SADHAURA(SC),RATAULI,2534,1361,1173,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070030.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070220.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070221.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MAJRI,858,482,376,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070086.PDF
YAMUNANAGAR,7-SADHAURA(SC),KHUNDEWALA,1137,613,524,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070182.PDF
YAMUNANAGAR,7-SADHAURA(SC),RUHLAKHERI,541,290,251,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070222.PDF
YAMUNANAGAR,7-SADHAURA(SC),khera brahaman,647,354,293,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070141.PDF
YAMUNANAGAR,7-SADHAURA(SC),LAHARPUR,2148,1175,973,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070038.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070039.PDF"
YAMUNANAGAR,7-SADHAURA(SC),SANDHAI,1116,586,530,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070073.PDF
YAMUNANAGAR,7-SADHAURA(SC),DHARMKOT,932,508,424,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070107.PDF
YAMUNANAGAR,7-SADHAURA(SC),BIHTA,714,396,318,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070066.PDF
YAMUNANAGAR,7-SADHAURA(SC),NAGLA KHALSA,1019,528,491,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070155.PDF
YAMUNANAGAR,7-SADHAURA(SC),PAMMUWALA,833,431,402,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070005.PDF
YAMUNANAGAR,7-SADHAURA(SC),RAMGARH MAJRA,818,453,365,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070126.PDF
YAMUNANAGAR,7-SADHAURA(SC),KANIPALA,548,299,249,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070085.PDF
YAMUNANAGAR,7-SADHAURA(SC),TEHI JATTAN,648,353,295,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070142.PDF
YAMUNANAGAR,7-SADHAURA(SC),DARIYAPUR,728,398,330,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070112.PDF
YAMUNANAGAR,7-SADHAURA(SC),RAIYANWALA,1059,554,505,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070102.PDF
YAMUNANAGAR,7-SADHAURA(SC),MUSTFABAD,4975,2581,2394,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070197.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070198.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070199.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070200.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070201.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070202.PDF"
YAMUNANAGAR,7-SADHAURA(SC),BURJ JAMUNAWALA,940,502,438,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070082.PDF
YAMUNANAGAR,7-SADHAURA(SC),PIPLIWALA,1435,766,669,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070008.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070009.PDF"
YAMUNANAGAR,7-SADHAURA(SC),AZIZPUR KALAN,2150,1188,962,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070127.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070128.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070129.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MEHMUDPUR,1904,1018,886,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070033.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070034.PDF"
YAMUNANAGAR,7-SADHAURA(SC),KOTDAKHAS,1134,627,507,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070101.PDF
YAMUNANAGAR,7-SADHAURA(SC),ALISHERPUR MAJRA,1000,538,462,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070021.PDF
YAMUNANAGAR,7-SADHAURA(SC),MARWAN KALAN,1915,1089,826,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070098.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070099.PDF"
YAMUNANAGAR,7-SADHAURA(SC),PANDON,776,430,346,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070084.PDF
YAMUNANAGAR,7-SADHAURA(SC),AHEDWALA,650,356,294,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070105.PDF
YAMUNANAGAR,7-SADHAURA(SC),BILASPUR,6901,3681,3220,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070113.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070116.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070120.PDF"
YAMUNANAGAR,7-SADHAURA(SC),CHOLI,1787,977,810,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070064.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070065.PDF"
YAMUNANAGAR,7-SADHAURA(SC),SHAMPUR,974,537,437,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070081.PDF
YAMUNANAGAR,7-SADHAURA(SC),HANGOLI,1167,622,545,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070205.PDF
YAMUNANAGAR,7-SADHAURA(SC),GALOLI,1306,708,598,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070225.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070226.PDF"
YAMUNANAGAR,7-SADHAURA(SC),KATHGARH,839,463,376,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070010.PDF
YAMUNANAGAR,7-SADHAURA(SC),MANDHAR,2031,1096,935,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070170.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070171.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MILKKHAS,1331,694,637,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070100.PDF
YAMUNANAGAR,7-SADHAURA(SC),GONDAPURA,1393,756,637,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070204.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHHAPUR MANSURPUR,1946,1083,863,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070191.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070192.PDF"
YAMUNANAGAR,7-SADHAURA(SC),NAUSHARA,1169,622,547,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070057.PDF
YAMUNANAGAR,7-SADHAURA(SC),DAYALGARH,542,292,250,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070014.PDF
YAMUNANAGAR,7-SADHAURA(SC),MAHIYUDINPUR,666,342,324,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070017.PDF
YAMUNANAGAR,7-SADHAURA(SC),GADWALI,602,332,270,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070022.PDF
YAMUNANAGAR,7-SADHAURA(SC),KURALI,557,299,258,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070093.PDF
YAMUNANAGAR,7-SADHAURA(SC),LALHARI KALAN,2872,1555,1317,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070068.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070070.PDF"
YAMUNANAGAR,7-SADHAURA(SC),FIROJPUR RAYAIN,687,373,314,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070042.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHHAULI,1386,740,646,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070110.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070111.PDF"
YAMUNANAGAR,7-SADHAURA(SC),KULCHANDU,1256,696,560,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070149.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070150.PDF"
YAMUNANAGAR,7-SADHAURA(SC),SULTANPUR,1283,689,594,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070011.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070194.PDF"
YAMUNANAGAR,7-SADHAURA(SC),BAJAWALI,1172,636,536,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070027.PDF
YAMUNANAGAR,7-SADHAURA(SC),SAIDUPUR,1153,639,514,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070043.PDF
YAMUNANAGAR,7-SADHAURA(SC),PANJORI,616,322,294,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070151.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHATAULI,1427,782,645,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070216.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070217.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MAHESHWARI,602,335,267,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070148.PDF
YAMUNANAGAR,7-SADHAURA(SC),MIRZAPUR,689,367,322,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070029.PDF
YAMUNANAGAR,7-SADHAURA(SC),HARIPUR JATTAN,1257,665,592,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070180.PDF
YAMUNANAGAR,7-SADHAURA(SC),RATTUWALA,545,302,243,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070059.PDF
YAMUNANAGAR,7-SADHAURA(SC),MUSTAFABAD,1075,569,506,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070203.PDF
YAMUNANAGAR,7-SADHAURA(SC),KALAWAR,3394,1873,1521,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070156.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070157.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070158.PDF"
YAMUNANAGAR,7-SADHAURA(SC),BAKALA,958,495,463,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070041.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHOGPUR,857,458,399,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070091.PDF
YAMUNANAGAR,7-SADHAURA(SC),SALEMPUR KOHI,512,276,236,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070015.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHANCHAK,1178,624,554,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070006.PDF
YAMUNANAGAR,7-SADHAURA(SC),HAVELI,1114,614,500,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070040.PDF
YAMUNANAGAR,7-SADHAURA(SC),SHAHKAMESHPUR,1144,583,561,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070176.PDF
YAMUNANAGAR,7-SADHAURA(SC),RASOOLPUR,2733,1477,1256,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070036.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070137.PDF"
YAMUNANAGAR,7-SADHAURA(SC),NAWASHEHAR,961,522,439,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070134.PDF
YAMUNANAGAR,7-SADHAURA(SC),SUNDER BAHADURPUR,1019,572,447,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070020.PDF
YAMUNANAGAR,7-SADHAURA(SC),HAIBATPUR,1475,807,668,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070135.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070136.PDF"
YAMUNANAGAR,7-SADHAURA(SC),CHHAJJU NAGLA,769,392,377,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070183.PDF
YAMUNANAGAR,7-SADHAURA(SC),NAGALPATI MACHHRAULI,1240,681,559,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070079.PDF
YAMUNANAGAR,7-SADHAURA(SC),MIYANPUR,777,417,360,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070080.PDF
YAMUNANAGAR,7-SADHAURA(SC),MACHHRAULI,2125,1194,931,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070075.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070076.PDF"
YAMUNANAGAR,7-SADHAURA(SC),FAZALPUR,983,523,460,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070058.PDF
YAMUNANAGAR,7-SADHAURA(SC),LAWANI,1229,669,560,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070159.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHIL  CHHAPAR,768,393,375,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070124.PDF
YAMUNANAGAR,7-SADHAURA(SC),MILKSUKHI,786,395,391,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070172.PDF
YAMUNANAGAR,7-SADHAURA(SC),NAGLI,1255,697,558,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070016.PDF
YAMUNANAGAR,7-SADHAURA(SC),SARANVI,967,514,453,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070092.PDF
YAMUNANAGAR,7-SADHAURA(SC),SARAWAN,3072,1655,1417,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070089.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070090.PDF"
YAMUNANAGAR,7-SADHAURA(SC),JUDDA JATTAN,552,287,265,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070144.PDF
YAMUNANAGAR,7-SADHAURA(SC),MAKHAUR,905,470,435,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070140.PDF
YAMUNANAGAR,7-SADHAURA(SC),MAHELANWALI,393,206,187,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070177.PDF
YAMUNANAGAR,7-SADHAURA(SC),KHERA,1535,839,696,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070218.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070219.PDF"
YAMUNANAGAR,7-SADHAURA(SC),MEHALANWALI,654,335,319,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070179.PDF
YAMUNANAGAR,7-SADHAURA(SC),KANHARI KALAN,1432,770,662,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070206.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070207.PDF"
YAMUNANAGAR,7-SADHAURA(SC),GADHAULA,1231,668,563,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070189.PDF
YAMUNANAGAR,7-SADHAURA(SC),TODARPUR,671,362,309,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070007.PDF
YAMUNANAGAR,7-SADHAURA(SC),KOTLA,604,334,270,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070028.PDF
YAMUNANAGAR,7-SADHAURA(SC),JAGDHAULI,2202,1200,1002,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070152.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070153.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070154.PDF"
YAMUNANAGAR,7-SADHAURA(SC),GADHAULI,1093,587,506,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070190.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHAHARWALA,595,319,276,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070132.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHAMBHOLI,2092,1111,981,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070211.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070212.PDF"
YAMUNANAGAR,7-SADHAURA(SC),SABALPUR,695,362,333,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070188.PDF
YAMUNANAGAR,7-SADHAURA(SC),RAJPUR,539,286,253,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070083.PDF
YAMUNANAGAR,7-SADHAURA(SC),KANHADI KHURD,707,405,302,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070210.PDF
YAMUNANAGAR,7-SADHAURA(SC),DARAJPUR,1082,578,504,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070228.PDF
YAMUNANAGAR,7-SADHAURA(SC),KALYANPUR ANTARI,507,269,238,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070032.PDF
YAMUNANAGAR,7-SADHAURA(SC),SADIKPUR,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070045.PDF
YAMUNANAGAR,7-SADHAURA(SC),BHAGWANPUR,1141,614,527,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070195.PDF
YAMUNANAGAR,7-SADHAURA(SC),MANAKPUR,1048,572,476,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070131.PDF
YAMUNANAGAR,7-SADHAURA(SC),SABILPUR JATAN,869,466,403,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070187.PDF
YAMUNANAGAR,7-SADHAURA(SC),RANIPUR,1159,618,541,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070025.PDF
YAMUNANAGAR,7-SADHAURA(SC),KHERA KALAN,1362,731,631,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070161.PDF
YAMUNANAGAR,7-SADHAURA(SC),JHANDA,688,350,338,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070002.PDF
YAMUNANAGAR,7-SADHAURA(SC),MEHELANWALI,1226,690,536,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070178.PDF
YAMUNANAGAR,7-SADHAURA(SC),RAMPUR JATTAN,1086,575,511,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070019.PDF
YAMUNANAGAR,7-SADHAURA(SC),CHHALOUR,459,250,209,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070063.PDF
YAMUNANAGAR,7-SADHAURA(SC),KAKRAUNI,1060,566,494,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070123.PDF
YAMUNANAGAR,7-SADHAURA(SC),JUDDA SHEKHAN,766,407,359,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070143.PDF
YAMUNANAGAR,7-SADHAURA(SC),THASKA,1181,621,560,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070004.PDF
YAMUNANAGAR,7-SADHAURA(SC),SALEMPUR,980,499,481,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070031.PDF
YAMUNANAGAR,7-SADHAURA(SC),MANGLOUR,533,291,242,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB07/CMB0070061.PDF
